,id,cold_sensitivity,user_style,item_type,item_subtype,item_style,item_color,item_warmth,is_waterproof,is_windproof,weather_coldness,is_rain,is_snow,is_windy,liked
1242,1242,low,official,outerwear,bomber,party,pink,3,0,0,1,0,0,0,0
1243,1243,high,official,bottom,shorts,outdoor,purple,1,0,0,1,0,0,0,0
1244,1244,high,casual,bottom,joggers,street,purple,2,0,0,3,0,0,0,1
1245,1245,low,street,bottom,jeans,street,green,2,0,0,2,0,0,1,1
1246,1246,medium,party,bottom,sweatpants,street,purple,2,0,0,1,0,0,1,1
1247,1247,medium,casual,top,longsleeve,street,khaki,1,0,0,3,0,1,0,0
1248,1248,high,party,bottom,sweatpants,street,yellow,2,0,0,4,0,0,0,0
1249,1249,high,street,bottom,joggers,street,brown,2,0,0,2,0,0,0,1
1250,1250,medium,casual,outerwear,jacket,outdoor,red,2,1,1,2,1,0,0,1
1251,1251,low,sport,top,longsleeve,casual,navy,2,0,0,2,0,0,1,1
1252,1252,high,casual,outerwear,windbreaker,street,yellow,1,1,1,4,0,0,0,0
1253,1253,low,sport,bottom,shorts,casual,blue,1,0,0,2,0,0,0,1
1254,1254,high,official,bottom,joggers,street,brown,2,0,0,3,0,0,0,0
1255,1255,high,street,bottom,trousers,casual,white,2,0,0,2,0,0,0,1
1256,1256,low,sport,outerwear,fur_coat,official,blue,3,0,1,4,0,1,0,0
1257,1257,medium,party,top,tshirt,party,grey,1,0,0,2,0,0,0,1
1258,1258,high,party,bottom,shorts,casual,blue,1,0,0,1,0,0,1,1
1259,1259,low,party,bottom,joggers,casual,navy,2,0,0,4,0,0,0,0
1260,1260,high,casual,bottom,sweatpants,outdoor,grey,3,0,0,3,0,0,0,1
1261,1261,high,outdoor,bottom,joggers,casual,red,2,0,0,2,0,0,0,0
1262,1262,medium,street,outerwear,puffer,casual,brown,3,0,1,2,1,0,0,1
1263,1263,medium,casual,bottom,trousers,casual,green,1,0,0,2,1,0,0,1
1264,1264,high,casual,outerwear,jacket,casual,yellow,2,1,1,4,0,0,0,0
1265,1265,low,outdoor,bottom,shorts,outdoor,grey,1,0,0,4,1,0,0,0
1266,1266,low,sport,bottom,trousers,official,black,1,0,0,4,0,0,0,0
1267,1267,medium,casual,bottom,jeans,party,green,2,0,0,1,1,0,0,0
1268,1268,low,casual,top,tank_top,casual,white,1,0,0,3,0,0,0,0
1269,1269,low,outdoor,outerwear,trench,casual,grey,2,1,1,1,1,0,1,0
1270,1270,high,street,bottom,shorts,outdoor,grey,1,0,0,3,0,0,1,0
1271,1271,high,sport,top,jumpsuit,street,pink,1,0,0,2,0,0,0,1
1272,1272,medium,outdoor,top,cardigan,casual,yellow,1,0,0,3,0,1,0,0
1273,1273,low,street,bottom,joggers,casual,green,2,0,0,4,0,1,1,0
1274,1274,medium,sport,top,hoodie,outdoor,beige,2,0,0,3,0,1,1,0
1275,1275,high,outdoor,bottom,skirt,party,brown,2,0,0,2,0,0,0,1
1276,1276,medium,outdoor,bottom,joggers,sport,pink,2,0,0,4,0,1,0,0
1277,1277,medium,street,top,blazer,official,khaki,2,0,0,2,0,0,1,1
1278,1278,medium,street,top,jumpsuit,party,navy,2,0,0,1,0,0,0,1
1279,1279,low,street,bottom,skirt,party,grey,1,0,0,2,1,0,0,1
1280,1280,high,party,top,dress,casual,black,1,0,0,4,0,0,0,0
1281,1281,medium,street,top,turtleneck,casual,black,2,0,0,4,0,1,1,0
1282,1282,medium,street,outerwear,jacket,street,black,2,1,0,3,0,1,0,1
1283,1283,low,official,top,cardigan,official,white,1,0,0,2,1,0,1,1
1284,1284,low,sport,bottom,joggers,sport,blue,2,0,0,1,0,0,1,1
1285,1285,high,sport,bottom,shorts,outdoor,khaki,1,0,0,4,1,0,1,0
1286,1286,low,outdoor,bottom,sweatpants,sport,green,3,0,0,2,1,0,0,0
1287,1287,high,outdoor,outerwear,windbreaker,sport,grey,1,1,1,2,0,0,1,1
1288,1288,medium,sport,bottom,skirt,official,white,2,0,0,2,0,0,1,0
1289,1289,low,outdoor,bottom,sweatpants,street,khaki,3,0,0,2,1,0,0,0
1290,1290,medium,street,top,blazer,party,purple,2,0,0,1,0,0,1,1
1291,1291,medium,street,top,longsleeve,street,multicolor,1,0,0,4,0,0,1,0
1292,1292,low,casual,bottom,sweatpants,street,khaki,3,0,0,2,0,0,0,1
1293,1293,low,outdoor,top,zip_hoodie,sport,red,3,0,0,4,0,1,1,0
1294,1294,medium,official,top,turtleneck,casual,beige,2,0,0,3,0,0,1,1
1295,1295,medium,casual,outerwear,jeans_jacket,casual,black,2,0,1,4,0,0,0,0
1296,1296,medium,casual,bottom,joggers,sport,black,2,0,0,1,1,0,1,1
1297,1297,high,street,bottom,skirt,casual,beige,1,0,0,3,0,1,1,0
1298,1298,medium,official,bottom,trousers,casual,khaki,1,0,0,4,0,0,1,0
1299,1299,medium,sport,bottom,joggers,street,navy,2,0,0,2,1,0,0,0
1300,1300,high,party,top,jumpsuit,party,beige,1,0,0,3,0,0,1,0
1301,1301,low,casual,top,blazer,party,yellow,2,0,0,2,0,0,1,0
1302,1302,medium,official,bottom,joggers,casual,white,2,0,0,1,0,0,1,1
1303,1303,high,street,top,tank_top,street,green,1,0,0,4,0,0,1,0
1304,1304,low,official,outerwear,coat,casual,green,4,0,1,3,0,1,1,0
1305,1305,medium,official,outerwear,jacket,casual,blue,2,0,1,1,0,0,1,0
1306,1306,high,sport,top,blazer,official,khaki,2,0,0,3,0,0,0,0
1307,1307,medium,sport,top,bodysuit,party,black,1,0,0,3,0,0,1,0
1308,1308,high,casual,bottom,jeans,street,khaki,2,0,0,4,0,0,1,0
1309,1309,low,sport,bottom,trousers,official,white,2,0,0,2,0,0,0,0
1310,1310,high,party,bottom,sweatpants,outdoor,beige,3,0,0,3,0,1,1,0
1311,1311,low,sport,bottom,sweatpants,outdoor,white,2,0,0,3,1,0,0,0
1312,1312,high,official,top,turtleneck,official,beige,2,0,0,4,0,0,1,0
1313,1313,low,street,top,tshirt,sport,grey,1,0,0,2,0,0,1,1
1314,1314,low,outdoor,top,shirt,official,black,1,0,0,4,0,0,0,0
1315,1315,high,sport,outerwear,sheepskin_coat,casual,blue,3,0,0,4,1,0,0,0
1316,1316,medium,official,top,shirt,official,brown,1,0,0,3,0,0,0,0
1317,1317,low,street,top,tshirt,casual,white,1,0,0,2,0,0,0,1
1318,1318,low,sport,bottom,sweatpants,street,yellow,2,0,0,3,0,0,1,1
1319,1319,low,sport,outerwear,coat,casual,multicolor,3,0,0,1,1,0,1,0
1320,1320,high,outdoor,top,longsleeve,street,khaki,1,0,0,3,0,1,0,0
1321,1321,high,party,top,cardigan,official,beige,1,0,0,1,0,0,0,1
1322,1322,low,sport,bottom,shorts,outdoor,red,1,0,0,3,0,0,0,0
1323,1323,high,outdoor,top,bodysuit,party,red,1,0,0,3,1,0,0,0
1324,1324,low,party,outerwear,windbreaker,street,khaki,2,1,1,4,0,0,0,0
1325,1325,low,casual,bottom,joggers,sport,multicolor,2,0,0,1,0,0,0,1
1326,1326,medium,outdoor,outerwear,puffer,outdoor,orange,4,1,1,1,0,0,0,0
1327,1327,high,street,top,jumpsuit,casual,beige,1,0,0,4,0,0,0,0
1328,1328,low,outdoor,top,tank_top,party,orange,1,0,0,2,1,0,1,0
1329,1329,high,party,bottom,jeans,street,pink,2,0,0,3,0,1,0,0
1330,1330,medium,party,bottom,shorts,street,khaki,1,0,0,1,0,0,0,1
1331,1331,low,casual,bottom,jeans,street,multicolor,2,0,0,4,0,0,0,0
1332,1332,medium,sport,bottom,shorts,casual,khaki,1,0,0,2,1,0,0,0
1333,1333,high,outdoor,bottom,jeans,party,pink,2,0,0,3,0,0,1,0
1334,1334,high,street,top,dress,official,grey,1,0,0,3,1,0,0,0
1335,1335,low,casual,bottom,joggers,sport,yellow,2,0,0,4,0,1,1,0
1336,1336,high,sport,top,longsleeve,sport,green,1,0,0,3,0,0,1,0
1337,1337,medium,casual,bottom,sweatpants,street,brown,2,0,0,2,0,0,1,1
1338,1338,low,outdoor,bottom,sweatpants,sport,white,2,0,0,2,0,0,1,1
1339,1339,low,party,top,turtleneck,official,green,2,0,0,3,0,0,0,1
1340,1340,low,outdoor,top,cardigan,casual,navy,1,0,0,2,0,0,1,1
1341,1341,medium,casual,bottom,sweatpants,sport,navy,3,0,0,3,0,1,0,1
1342,1342,medium,outdoor,top,blazer,official,orange,1,0,0,4,1,0,0,0
1343,1343,low,outdoor,top,shirt,official,beige,1,0,0,3,0,1,1,0
1344,1344,high,street,bottom,sweatpants,outdoor,green,2,0,0,4,0,1,0,0
1345,1345,high,sport,bottom,sweatpants,outdoor,grey,2,0,0,4,0,0,0,0
1346,1346,high,sport,bottom,joggers,sport,black,2,0,0,4,0,1,0,0
1347,1347,low,sport,top,jumpsuit,street,purple,2,0,0,4,0,0,1,0
1348,1348,medium,official,top,tank_top,party,white,1,0,0,4,0,0,1,0
1349,1349,low,street,top,hoodie,street,red,2,0,0,4,0,0,0,0
1350,1350,medium,street,outerwear,jacket,outdoor,navy,3,1,0,4,1,0,0,1
1351,1351,medium,casual,bottom,skirt,party,khaki,1,0,0,2,1,0,0,0
1352,1352,medium,outdoor,top,tank_top,sport,red,1,0,0,1,1,0,1,0
1353,1353,high,street,top,cardigan,official,brown,1,0,0,3,0,1,1,0
1354,1354,low,sport,bottom,joggers,casual,beige,2,0,0,3,0,1,1,0
1355,1355,medium,party,outerwear,coat,official,khaki,3,0,0,2,1,0,0,0
1356,1356,low,casual,top,zip_hoodie,sport,red,2,0,0,4,0,1,1,0
1357,1357,low,official,bottom,skirt,official,brown,1,0,0,2,0,0,0,1
1358,1358,medium,sport,bottom,sweatpants,outdoor,purple,2,0,0,2,0,0,0,1
1359,1359,medium,casual,outerwear,coat,official,white,3,0,0,3,0,0,1,1
1360,1360,high,casual,top,blazer,official,black,2,0,0,3,0,0,0,1
1361,1361,medium,outdoor,bottom,skirt,casual,yellow,1,0,0,1,0,0,0,0
1362,1362,high,street,top,dress,official,brown,2,0,0,2,0,0,0,1
1363,1363,high,street,top,jumpsuit,casual,green,1,0,0,4,0,0,0,0
1364,1364,low,casual,outerwear,sheepskin_coat,street,white,4,0,1,3,0,1,1,1
1365,1365,high,party,top,hoodie,sport,beige,2,0,0,2,0,0,0,0
1366,1366,medium,outdoor,bottom,shorts,outdoor,red,1,0,0,1,1,0,0,1
1367,1367,medium,party,outerwear,jeans_jacket,street,green,2,0,0,4,1,0,0,0
1368,1368,high,sport,bottom,shorts,outdoor,red,1,0,0,2,0,0,0,0
1369,1369,high,casual,top,blazer,official,green,1,0,0,2,0,0,1,1
1370,1370,high,sport,bottom,sweatpants,sport,white,3,0,0,1,0,0,1,0
1371,1371,high,official,top,hoodie,outdoor,khaki,2,0,0,2,0,0,1,1
1372,1372,low,official,bottom,trousers,official,navy,1,0,0,4,0,0,0,0
1373,1373,high,party,bottom,jeans,casual,green,2,0,0,4,0,0,1,0
1374,1374,medium,outdoor,top,turtleneck,official,black,2,0,0,1,1,0,0,0
1375,1375,medium,party,top,blazer,party,black,1,0,0,1,0,0,0,1
1376,1376,high,street,top,hoodie,sport,white,2,0,0,4,0,0,0,0
1377,1377,medium,street,top,dress,party,pink,2,0,0,4,1,0,1,0
1378,1378,high,sport,bottom,joggers,sport,pink,2,0,0,1,0,0,0,1
1379,1379,high,party,bottom,sweatpants,sport,white,2,0,0,1,0,0,0,0
1380,1380,low,street,outerwear,puffer,street,multicolor,3,0,1,4,0,1,0,1
1381,1381,high,official,top,dress,party,yellow,1,0,0,4,0,1,0,0
1382,1382,low,sport,outerwear,coat,casual,grey,3,1,1,2,1,0,0,1
1383,1383,medium,street,top,cardigan,casual,white,2,0,0,2,0,0,0,1
1384,1384,low,outdoor,outerwear,bomber,street,beige,3,0,1,1,0,0,0,0
1385,1385,high,party,top,jumpsuit,party,white,2,0,0,3,0,1,0,0
1386,1386,medium,official,bottom,shorts,outdoor,grey,1,0,0,3,0,1,0,0
1387,1387,high,party,bottom,trousers,party,grey,2,0,0,4,1,0,0,0
1388,1388,low,party,outerwear,fur_coat,official,white,3,0,1,3,0,0,0,1
1389,1389,low,casual,top,shirt,casual,white,1,0,0,2,0,0,1,1
1390,1390,low,outdoor,top,hoodie,sport,yellow,3,0,0,4,0,0,0,1
1391,1391,high,party,bottom,jeans,casual,multicolor,2,0,0,3,1,0,0,0
1392,1392,high,casual,outerwear,bomber,casual,beige,3,0,1,3,0,1,0,1
1393,1393,medium,outdoor,bottom,jeans,party,multicolor,2,0,0,4,0,0,0,0
1394,1394,medium,casual,top,zip_hoodie,outdoor,navy,3,0,0,1,0,0,0,0
1395,1395,low,street,bottom,jeans,street,yellow,2,0,0,2,0,0,0,1
1396,1396,medium,sport,top,shirt,casual,blue,1,0,0,4,0,0,0,0
1397,1397,low,sport,top,dress,party,blue,1,0,0,4,1,0,1,0
1398,1398,low,street,outerwear,windbreaker,outdoor,navy,1,1,1,4,0,1,0,0
1399,1399,low,official,top,blazer,official,black,2,0,0,3,0,0,0,1
1400,1400,medium,sport,bottom,sweatpants,street,khaki,2,0,0,1,1,0,1,0
1401,1401,low,outdoor,bottom,shorts,casual,navy,1,0,0,1,0,0,1,1
1402,1402,high,street,top,jumpsuit,street,beige,2,0,0,2,0,0,0,1
1403,1403,low,official,top,tank_top,party,multicolor,1,0,0,2,1,0,0,0
1404,1404,high,street,outerwear,bomber,party,khaki,3,0,1,2,1,0,1,1
1405,1405,low,party,top,cardigan,casual,beige,1,0,0,4,0,1,0,0
1406,1406,high,casual,bottom,joggers,casual,beige,2,0,0,2,0,0,1,1
1407,1407,high,outdoor,top,cardigan,casual,grey,2,0,0,4,1,0,1,0
1408,1408,low,party,outerwear,coat,official,khaki,4,0,1,2,0,0,0,0
1409,1409,medium,sport,outerwear,jeans_jacket,street,yellow,2,0,0,1,0,0,1,0
1410,1410,low,street,bottom,sweatpants,sport,orange,3,0,0,4,0,1,0,1
1411,1411,high,sport,outerwear,jeans_jacket,casual,grey,2,0,1,4,1,0,1,0
1412,1412,high,sport,top,tank_top,sport,pink,1,0,0,2,0,0,0,1
1413,1413,high,casual,bottom,joggers,sport,grey,2,0,0,4,0,1,0,0
1414,1414,medium,street,bottom,joggers,casual,purple,2,0,0,4,0,0,1,0
1415,1415,high,party,outerwear,bomber,casual,yellow,3,0,1,2,0,0,0,1
1416,1416,high,party,bottom,jeans,street,blue,2,0,0,2,0,0,0,1
1417,1417,low,sport,top,tshirt,street,pink,1,0,0,2,1,0,0,1
1418,1418,medium,party,outerwear,fur_coat,party,khaki,3,0,0,4,0,1,0,1
1419,1419,low,outdoor,outerwear,windbreaker,outdoor,brown,2,1,1,3,1,0,0,1
1420,1420,low,official,bottom,sweatpants,sport,purple,2,0,0,1,0,0,0,0
1421,1421,low,casual,bottom,jeans,street,beige,2,0,0,3,0,0,1,1
1422,1422,high,casual,top,zip_hoodie,sport,navy,3,0,0,1,0,0,0,0
1423,1423,medium,party,outerwear,jeans_jacket,casual,grey,2,0,0,4,0,1,1,0
1424,1424,high,casual,bottom,skirt,party,purple,1,0,0,3,1,0,0,0
1425,1425,high,casual,bottom,skirt,casual,black,1,0,0,4,0,0,0,0
1426,1426,low,party,top,blazer,party,purple,1,0,0,1,0,0,0,1
1427,1427,low,street,bottom,jeans,casual,beige,2,0,0,4,0,0,0,0
1428,1428,high,street,bottom,jeans,party,multicolor,2,0,0,4,0,1,0,0
1429,1429,medium,casual,outerwear,biker_jacket,casual,navy,2,0,1,2,0,0,0,1
1430,1430,medium,sport,outerwear,sheepskin_coat,casual,beige,4,0,0,2,0,0,0,0
1431,1431,high,outdoor,outerwear,bomber,casual,blue,3,0,1,3,0,0,1,0
1432,1432,low,casual,bottom,trousers,casual,grey,2,0,0,2,0,0,0,1
1433,1433,low,official,bottom,skirt,official,blue,1,0,0,1,0,0,1,1
1434,1434,high,outdoor,top,dress,casual,navy,1,0,0,1,0,0,0,1
1435,1435,low,official,top,cardigan,official,black,1,0,0,2,0,0,0,1
1436,1436,high,party,bottom,skirt,official,black,2,0,0,2,0,0,1,1
1437,1437,high,outdoor,bottom,shorts,street,white,1,0,0,2,0,0,0,1
1438,1438,medium,party,bottom,sweatpants,outdoor,beige,2,0,0,1,0,0,0,0
1439,1439,high,sport,top,dress,party,khaki,2,0,0,2,1,0,0,0
1440,1440,high,sport,top,tank_top,casual,khaki,1,0,0,4,0,1,0,0
1441,1441,low,party,outerwear,fur_coat,party,brown,4,0,1,2,1,0,0,0
1442,1442,medium,party,bottom,skirt,party,green,1,0,0,4,1,0,0,0
1443,1443,high,sport,bottom,shorts,street,purple,1,0,0,2,0,0,0,1
1444,1444,high,street,bottom,jeans,casual,multicolor,2,0,0,3,0,0,1,1
1445,1445,high,official,bottom,trousers,party,green,2,0,0,2,1,0,1,0
1446,1446,medium,street,bottom,shorts,sport,green,1,0,0,4,0,1,1,0
1447,1447,medium,sport,bottom,joggers,sport,brown,2,0,0,2,0,0,0,1
1448,1448,medium,sport,top,dress,party,multicolor,1,0,0,4,0,0,1,0
1449,1449,high,street,bottom,sweatpants,street,purple,2,0,0,3,0,0,0,1
1450,1450,low,casual,outerwear,puffer,outdoor,blue,4,1,1,3,0,0,0,0
1451,1451,low,outdoor,top,hoodie,casual,blue,3,0,0,4,0,0,1,0
1452,1452,medium,street,bottom,sweatpants,street,brown,2,0,0,3,1,0,0,1
1453,1453,low,outdoor,outerwear,jeans_jacket,street,black,2,0,1,2,1,0,0,1
1454,1454,high,official,top,tshirt,street,khaki,1,0,0,2,0,0,1,0
1455,1455,medium,sport,top,tshirt,casual,navy,1,0,0,3,1,0,0,0
1456,1456,medium,sport,bottom,joggers,sport,yellow,2,0,0,2,1,0,0,1
1457,1457,low,sport,top,cardigan,casual,red,1,0,0,3,0,1,0,0
1458,1458,medium,street,bottom,joggers,sport,brown,2,0,0,1,1,0,1,1
1459,1459,medium,street,bottom,shorts,outdoor,multicolor,1,0,0,3,1,0,1,0
1460,1460,high,casual,top,hoodie,street,grey,3,0,0,2,0,0,1,1
1461,1461,high,outdoor,bottom,shorts,sport,green,1,0,0,4,0,0,0,0
1462,1462,low,official,top,tank_top,party,beige,1,0,0,2,0,0,0,1
1463,1463,low,party,bottom,jeans,street,purple,2,0,0,4,0,0,1,0
1464,1464,low,casual,top,hoodie,casual,blue,2,0,0,1,0,0,0,1
1465,1465,medium,street,bottom,joggers,sport,khaki,2,0,0,2,1,0,1,1
1466,1466,high,street,outerwear,fur_coat,official,grey,4,0,1,3,1,0,0,0
1467,1467,high,outdoor,outerwear,puffer,street,grey,4,1,1,1,0,0,0,0
1468,1468,low,casual,top,dress,official,brown,2,0,0,1,0,0,0,1
1469,1469,medium,official,outerwear,windbreaker,street,grey,2,1,1,4,0,0,0,0
1470,1470,high,outdoor,bottom,shorts,casual,black,1,0,0,4,0,1,1,0
1471,1471,high,casual,outerwear,puffer,street,multicolor,4,0,1,3,0,0,0,1
1472,1472,high,street,top,tshirt,sport,red,1,0,0,1,0,0,0,1
1473,1473,low,party,top,bodysuit,casual,brown,1,0,0,4,1,0,0,0
1474,1474,medium,sport,bottom,joggers,street,yellow,2,0,0,2,0,0,0,1
1475,1475,low,casual,bottom,sweatpants,outdoor,grey,2,0,0,1,0,0,1,0
1476,1476,high,street,top,hoodie,casual,multicolor,3,0,0,1,1,0,0,0
1477,1477,high,casual,bottom,sweatpants,sport,yellow,2,0,0,1,0,0,0,1
1478,1478,low,party,bottom,joggers,sport,navy,2,0,0,3,1,0,1,0
1479,1479,medium,official,outerwear,jeans_jacket,casual,pink,2,0,1,4,0,1,1,0
1480,1480,high,street,bottom,shorts,casual,khaki,1,0,0,2,1,0,0,0
1481,1481,high,official,top,zip_hoodie,outdoor,yellow,2,0,0,2,1,0,0,0
1482,1482,high,street,top,cardigan,casual,navy,1,0,0,3,0,1,0,0
1483,1483,medium,casual,top,hoodie,sport,red,3,0,0,2,0,0,1,1
1484,1484,low,official,outerwear,fur_coat,official,grey,3,0,1,3,0,0,0,1
1485,1485,medium,party,top,bodysuit,casual,grey,1,0,0,2,1,0,1,0
1486,1486,medium,official,bottom,trousers,party,brown,1,0,0,3,0,0,1,0
1487,1487,low,street,outerwear,biker_jacket,party,blue,2,0,1,3,0,0,0,1
1488,1488,low,casual,bottom,sweatpants,sport,navy,2,0,0,2,0,0,0,1
1489,1489,high,sport,outerwear,jacket,street,black,2,1,1,1,0,0,0,1
1490,1490,high,sport,top,tshirt,casual,purple,1,0,0,1,0,0,1,1
1491,1491,medium,party,top,jumpsuit,casual,beige,1,0,0,2,0,0,1,1
1492,1492,high,official,top,hoodie,outdoor,khaki,3,0,0,4,0,0,1,0
1493,1493,medium,sport,top,hoodie,casual,brown,2,0,0,1,0,0,1,1
1494,1494,high,street,bottom,skirt,official,blue,2,0,0,4,0,0,1,0
1495,1495,medium,official,top,turtleneck,official,black,2,0,0,3,0,0,0,1
1496,1496,high,casual,bottom,skirt,official,grey,2,0,0,3,0,0,1,1
1497,1497,low,street,outerwear,fur_coat,official,grey,3,0,0,4,1,0,0,0
1498,1498,low,party,outerwear,trench,official,black,1,1,0,1,0,0,1,1
1499,1499,low,outdoor,top,blazer,party,black,2,0,0,1,1,0,1,0
1500,1500,medium,casual,top,turtleneck,official,beige,2,0,0,4,0,1,0,0
1501,1501,high,casual,bottom,skirt,party,beige,1,0,0,4,1,0,0,0
1502,1502,high,official,bottom,shorts,casual,green,1,0,0,3,0,1,0,0
1503,1503,high,sport,top,shirt,casual,black,1,0,0,3,1,0,0,0
1504,1504,medium,outdoor,top,zip_hoodie,casual,pink,2,0,0,3,0,0,0,0
1505,1505,low,street,bottom,skirt,party,pink,2,0,0,4,1,0,0,0
1506,1506,high,outdoor,outerwear,biker_jacket,street,navy,2,0,1,1,1,0,0,0
1507,1507,low,outdoor,outerwear,trench,casual,brown,2,1,1,3,1,0,0,1
1508,1508,medium,outdoor,top,tshirt,street,navy,1,0,0,1,0,0,0,1
1509,1509,high,party,outerwear,puffer,casual,navy,4,1,1,2,1,0,0,0
1510,1510,medium,street,top,longsleeve,sport,pink,1,0,0,3,0,0,0,0
1511,1511,high,street,top,jumpsuit,party,green,1,0,0,4,0,1,1,0
1512,1512,low,street,bottom,shorts,street,purple,1,0,0,2,0,0,1,1
1513,1513,high,sport,top,bodysuit,casual,brown,1,0,0,4,0,0,1,0
1514,1514,medium,casual,top,longsleeve,casual,blue,1,0,0,4,0,1,1,0
1515,1515,medium,outdoor,top,shirt,party,purple,1,0,0,4,1,0,1,0
1516,1516,low,party,bottom,skirt,casual,pink,1,0,0,2,1,0,0,1
1517,1517,high,sport,top,cardigan,casual,black,1,0,0,2,1,0,1,0
1518,1518,high,street,top,zip_hoodie,street,beige,2,0,0,3,0,1,0,0
1519,1519,low,sport,top,dress,official,grey,1,0,0,4,0,0,0,0
1520,1520,medium,casual,bottom,trousers,party,blue,2,0,0,4,0,1,1,0
1521,1521,medium,outdoor,top,tank_top,street,yellow,1,0,0,2,0,0,0,1
1522,1522,medium,sport,bottom,shorts,casual,beige,1,0,0,2,1,0,0,0
1523,1523,high,party,outerwear,puffer,street,navy,4,0,1,3,0,0,0,1
1524,1524,medium,casual,bottom,joggers,casual,navy,2,0,0,4,0,1,0,0
1525,1525,medium,party,top,cardigan,official,navy,2,0,0,1,1,0,0,0
1526,1526,low,street,outerwear,biker_jacket,party,navy,2,1,0,3,0,1,0,1
1527,1527,medium,party,top,zip_hoodie,outdoor,red,3,0,0,2,1,0,0,0
1528,1528,low,casual,top,dress,official,brown,1,0,0,4,0,0,0,0
1529,1529,high,street,top,tshirt,casual,blue,1,0,0,4,0,0,0,0
1530,1530,medium,outdoor,top,longsleeve,sport,green,2,0,0,2,0,0,1,1
1531,1531,high,sport,bottom,joggers,sport,black,2,0,0,4,0,1,1,0
1532,1532,high,casual,outerwear,coat,casual,white,3,0,0,2,1,0,0,1
1533,1533,medium,sport,top,jumpsuit,street,red,1,0,0,1,1,0,0,1
1534,1534,medium,street,top,tshirt,casual,white,1,0,0,2,1,0,0,1
1535,1535,medium,official,bottom,sweatpants,sport,green,3,0,0,3,0,0,0,0
1536,1536,low,party,top,jumpsuit,casual,khaki,1,0,0,3,0,1,0,0
1537,1537,medium,official,top,longsleeve,sport,yellow,2,0,0,4,0,0,0,0
1538,1538,low,outdoor,bottom,trousers,casual,white,2,0,0,2,1,0,0,0
1539,1539,low,official,bottom,jeans,casual,grey,2,0,0,3,0,1,1,1
1540,1540,high,party,top,bodysuit,party,orange,1,0,0,2,0,0,0,1
1541,1541,low,official,top,dress,party,black,1,0,0,4,0,1,1,0
1542,1542,medium,sport,outerwear,trench,casual,brown,2,1,1,1,0,0,0,0
1543,1543,low,sport,top,blazer,official,khaki,2,0,0,2,0,0,1,0
1544,1544,medium,casual,top,tshirt,sport,pink,1,0,0,4,0,1,0,0
1545,1545,high,official,outerwear,jacket,casual,navy,3,0,1,2,1,0,1,1
1546,1546,low,outdoor,top,hoodie,street,blue,2,0,0,4,1,0,0,0
1547,1547,medium,official,top,blazer,party,red,1,0,0,2,1,0,0,0
1548,1548,high,party,bottom,jeans,party,purple,2,0,0,3,0,0,0,1
1549,1549,high,outdoor,outerwear,biker_jacket,casual,beige,2,0,1,2,0,0,0,1
1550,1550,medium,official,top,tank_top,street,multicolor,1,0,0,3,0,0,0,0
1551,1551,low,party,top,turtleneck,official,brown,2,0,0,4,0,0,1,0
1552,1552,low,sport,outerwear,puffer,casual,khaki,3,0,0,3,0,1,0,0
1553,1553,low,casual,top,longsleeve,sport,black,2,0,0,1,0,0,0,1
1554,1554,medium,official,bottom,trousers,party,grey,1,0,0,1,0,0,1,1
1555,1555,low,casual,top,blazer,official,navy,1,0,0,3,0,0,0,0
1556,1556,high,outdoor,top,dress,party,yellow,2,0,0,2,1,0,1,0
1557,1557,high,sport,bottom,sweatpants,street,multicolor,3,0,0,4,0,0,0,1
1558,1558,high,street,top,jumpsuit,street,pink,1,0,0,4,0,0,0,0
1559,1559,medium,street,top,cardigan,official,black,1,0,0,4,0,1,1,0
1560,1560,low,street,outerwear,puffer,outdoor,black,4,0,1,2,0,0,0,0
1561,1561,high,official,bottom,sweatpants,street,orange,3,0,0,2,0,0,1,0
1562,1562,medium,outdoor,bottom,sweatpants,street,orange,2,0,0,2,0,0,1,1
1563,1563,medium,street,top,shirt,official,red,1,0,0,4,0,0,1,0
1564,1564,low,party,top,cardigan,official,navy,2,0,0,2,0,0,1,1
1565,1565,medium,outdoor,top,dress,party,white,1,0,0,3,1,0,1,0
1566,1566,low,outdoor,outerwear,jeans_jacket,street,yellow,2,0,0,1,0,0,1,0
1567,1567,low,outdoor,outerwear,bomber,street,navy,3,0,0,3,0,0,0,1
1568,1568,medium,party,top,cardigan,official,red,1,0,0,1,0,0,1,1
1569,1569,medium,sport,bottom,skirt,party,navy,2,0,0,3,0,0,0,0
1570,1570,medium,official,outerwear,jacket,outdoor,black,3,1,1,3,0,0,0,1
1571,1571,low,sport,top,longsleeve,sport,beige,2,0,0,2,0,0,0,1
1572,1572,high,official,top,longsleeve,street,green,1,0,0,2,1,0,1,0
1573,1573,high,outdoor,top,turtleneck,official,brown,2,0,0,3,0,0,1,0
1574,1574,medium,casual,top,cardigan,official,purple,1,0,0,4,1,0,0,0
1575,1575,high,sport,bottom,trousers,official,beige,1,0,0,1,0,0,1,0
1576,1576,high,street,top,dress,casual,khaki,2,0,0,1,1,0,1,1
1577,1577,low,outdoor,bottom,joggers,casual,black,2,0,0,3,0,1,0,0
1578,1578,medium,sport,top,tank_top,sport,khaki,1,0,0,2,0,0,0,1
1579,1579,medium,outdoor,top,zip_hoodie,sport,purple,3,0,0,4,0,1,0,0
